latitude,longitude,confidence
24.72758,-99.82132,n
24.72873,-99.82661,n
24.73207,-99.81824,n
24.73314,-99.82311,n
25.10812,-100.0667,n
25.11289,-100.06548,n
25.11578,-100.05542,n
25.11719,-100.06198,n
25.40127,-99.81342,n
25.40255,-99.81937,n
25.40736,-99.81805,n
25.40608,-99.8121,n
25.41089,-99.81078,n
25.41217,-99.81673,n
25.4157,-99.80946,n
25.41698,-99.81541,n
25.4036,-99.81201,n
25.40841,-99.81071,n
25.40973,-99.81664,n
25.41322,-99.80941,n
25.41455,-99.81533,n
25.40492,-99.81794,n
24.72693,-99.82748,n
24.72318,-99.82445,n
24.72739,-99.82366,n
24.73159,-99.82289,n
24.7311,-99.82694,n
24.73623,-99.81851,n
24.7358,-99.82209,n
24.73188,-99.82686,n
24.73652,-99.82199,n
25.09878,-100.06164,n
25.11009,-100.06898,n
25.11644,-100.04986,n
25.12039,-100.05081,n
25.11966,-100.05694,n
25.41172,-99.81367,n
25.41126,-99.81766,n
25.4158,-99.81422,n
25.41489,-99.8222,n
25.42033,-99.8108,n
25.41942,-99.81877,n
25.41897,-99.82275,n
25.42395,-99.81534,n
25.4235,-99.81933,n
25.42304,-99.82332,n
