latitude,longitude,confidence
25.48281,-100.41005,n
25.48356,-100.4208,n
25.48254,-100.40626,n
25.47523,-100.39197,n
25.47493,-100.38779,n
25.46873,-100.38902,n
25.46218,-100.38521,n
25.46192,-100.38146,n
25.29424,-99.52554,n
25.47909,-100.41373,n
25.47298,-100.38972,n
25.47133,-100.40891,n
25.46552,-100.38615,n
25.4731,-100.41583,n
25.47221,-100.41234,n
25.46702,-100.39203,n
25.46787,-100.38682,n
25.47455,-100.41376,n
25.4737,-100.4103,n
25.47275,-100.4065,n
25.46944,-100.39315,n
25.46639,-100.38086,n
25.46676,-100.40866,n
25.46768,-100.41237,n
25.46191,-100.38918,n
25.45741,-100.38477,n
25.46631,-100.37988,n
25.47235,-100.38571,n
25.46116,-100.3793,n
25.45797,-100.39101,n
25.46865,-100.37971,n
25.48482,-100.40401,n
25.48362,-100.40845,n
25.49015,-100.41238,n
25.48641,-100.42621,n
25.46526,-100.37818,n
25.46427,-100.37511,n
25.46324,-100.38741,n
25.46934,-100.37831,n
25.46893,-100.38311,n
25.47923,-100.38759,n
25.48851,-100.40387,n
