latitude,longitude,confidence
25.38187,-100.25494,n
25.37735,-100.25693,n
25.37611,-100.25118,n
25.37287,-100.25909,n
25.36308,-100.25954,n
25.36168,-100.25309,n
25.36027,-100.24655,n
25.35617,-100.25048,n
25.35316,-100.24799,n
25.35721,-100.24774,n
25.37662,-100.25354,n
25.3759,-100.25945,n
25.38061,-100.25378,n
25.37478,-100.25615,n
25.3741,-100.26215,n
25.37877,-100.25635,n
25.37189,-100.25935,n
25.36784,-100.25964,n
25.36375,-100.26016,n
25.35965,-100.26091,n
25.36047,-100.25407,n
25.36128,-100.24733,n
25.35635,-100.2549,n
