latitude,longitude,confidence
25.1412,-100.05685,n
25.14138,-100.10358,n
25.13917,-100.08879,n
25.13583,-100.08936,n
24.72432,-99.85534,n
24.69295,-99.82513,n
24.69842,-99.81603,n
24.70228,-99.81585,n
24.70853,-99.85008,n
24.7149,-99.85729,n
24.71388,-99.86285,n
24.7185,-99.85868,n
24.7221,-99.86004,n
24.72666,-99.85612,n
24.73476,-99.85391,n
25.05306,-100.02704,n
25.11991,-100.10712,n
25.12365,-100.10786,n
25.12263,-100.1134,n
25.14008,-100.06048,n
25.13934,-100.08564,n
25.13848,-100.09034,n
25.14225,-100.09093,n
25.1414,-100.09557,n
25.13856,-100.11112,n
25.13757,-100.11655,n
25.1451,-100.09653,n
25.14436,-100.10059,n
25.14366,-100.1044,n
25.143,-100.10804,n
25.1423,-100.11185,n
25.14132,-100.11723,n
25.14808,-100.10143,n
25.14737,-100.10532,n
25.14672,-100.10889,n
