latitude,longitude,confidence
25.49438,-100.41681,n
25.49272,-100.40748,n
25.49086,-100.41776,n
25.48578,-100.38933,n
25.4807,-100.38161,n
25.48149,-100.38605,n
25.47985,-100.37687,n
25.47893,-100.37173,n
25.47722,-100.38286,n
25.47548,-100.37318,n
25.46857,-100.37593,n
25.4677,-100.3711,n
25.46944,-100.38074,n
25.46423,-100.37234,n
25.4717,-100.41387,n
25.46079,-100.37383,n
25.4574,-100.37549,n
25.45654,-100.37075,n
25.20633,-99.92214,n
25.03006,-99.76435,n
25.02637,-99.76517,n
25.02177,-99.76112,n
25.45461,-100.36935,n
25.45848,-100.36608,n
25.4562,-100.38137,n
25.46508,-100.36721,n
25.46838,-100.36779,n
25.47384,-100.37658,n
25.48045,-100.37774,n
25.48318,-100.38212,n
25.48261,-100.38593,n
25.48692,-100.40239,n
25.48794,-100.41821,n
25.49353,-100.40354,n
25.49124,-100.4188,n
25.49454,-100.4194,n
