latitude,longitude,confidence
24.85121,-99.90583,n
24.86395,-99.89605,n
24.8611,-99.90086,n
24.85819,-99.90527,n
24.85764,-99.90138,n
24.85172,-99.90945,n
24.84821,-99.90957,n
24.84771,-99.90607,n
24.8365,-99.8767,n
24.83761,-99.88458,n
24.83706,-99.88068,n
24.83592,-99.87263,n
24.83467,-99.88874,n
24.83414,-99.88498,n
24.8336,-99.88115,n
24.83119,-99.88906,n
24.83326,-99.90364,n
24.83274,-99.89997,n
24.83066,-99.88536,n
24.8277,-99.88936,n
24.82023,-99.88636,n
24.81863,-99.87511,n
24.81679,-99.88703,n
24.81624,-99.88316,n
24.83712,-99.89264,n
24.82038,-99.87494,n
24.81978,-99.87807,n
24.81796,-99.88757,n
24.82205,-99.88822,n
24.82145,-99.89136,n
24.82718,-99.88347,n
24.82661,-99.88644,n
24.83118,-99.88465,n
24.82954,-99.8932,n
24.82898,-99.89606,n
24.8346,-99.8888,n
24.83298,-99.89725,n
24.83243,-99.90013,n
24.83186,-99.90308,n
24.84125,-99.87607,n
24.83207,-99.89694,n
24.8315,-99.89986,n
24.84038,-99.87595,n
24.84908,-99.8962,n
