latitude,longitude,confidence
25.108,-100.06973,n
24.73036,-99.83035,n
25.10469,-100.07043,n
25.10859,-100.07368,n
25.1119,-100.073,n
25.11522,-100.07237,n
25.11797,-100.06798,n
25.11855,-100.07182,n
25.11844,-100.04852,n
25.12074,-100.06378,n
25.12131,-100.06751,n
25.1235,-100.05943,n
25.12408,-100.06334,n
25.12233,-100.05166,n
25.12291,-100.05547,n
25.23451,-99.87608,n
24.71899,-99.81961,n
24.72259,-99.82089,n
24.99643,-99.72009,n
25.1045,-100.07223,n
25.10827,-100.07274,n
25.11203,-100.07333,n
25.11567,-100.07453,n
25.11931,-100.07578,n
25.12642,-100.05788,n
25.16853,-100.17028,n
