latitude,longitude,confidence
25.12056,-100.07867,n
25.12117,-100.08183,n
25.11726,-100.08291,n
25.11338,-100.08415,n
25.1095,-100.08543,n
25.0892,-100.06601,n
24.71776,-99.82391,n
24.71725,-99.82043,n
24.71621,-99.828,n
24.72069,-99.82095,n
24.71964,-99.82866,n
24.92656,-99.63491,n
24.95643,-99.76762,n
25.00996,-99.73788,n
25.01342,-99.73846,n
25.08727,-100.06228,n
25.09066,-100.06303,n
25.09015,-100.06672,n
25.09641,-100.07207,n
25.10552,-100.08201,n
25.10895,-100.08253,n
25.11238,-100.08304,n
25.11116,-100.09169,n
25.11582,-100.08349,n
25.1198,-100.08002,n
25.11926,-100.08392,n
25.12786,-100.04739,n
25.12721,-100.05196,n
25.12377,-100.07661,n
25.13067,-100.0523,n
25.12841,-100.06857,n
25.1278,-100.07288,n
25.13109,-100.07172,n
