latitude,longitude,confidence
25.45574,-100.0138,n
25.39462,-100.49188,n
25.39078,-100.50668,n
25.39012,-100.49947,n
25.38981,-100.4961,n
25.38928,-100.49039,n
25.38954,-100.49317,n
25.38813,-100.478,n
25.3879,-100.47555,n
25.31264,-99.68582,n
25.38552,-100.50607,n
25.38514,-100.50198,n
25.38477,-100.49789,n
25.38206,-100.46864,n
25.38181,-100.46592,n
25.38358,-100.485,n
25.38331,-100.48208,n
25.3828,-100.47655,n
25.38156,-100.46321,n
25.38131,-100.46054,n
25.3796,-100.49844,n
25.37994,-100.50211,n
25.34918,-100.39276,n
25.34949,-100.39613,n
25.34887,-100.38935,n
25.34856,-100.38589,n
25.33282,-100.38271,n
25.3278,-100.38428,n
25.32744,-100.3802,n
25.3289,-100.39663,n
25.3255,-100.38467,n
25.32511,-100.38058,n
25.32664,-100.39643,n
24.95618,-100.32825,n
24.95589,-100.32526,n
24.95171,-100.33514,n
24.95138,-100.33166,n
24.93702,-100.34272,n
24.93333,-100.35826,n
24.93368,-100.36205,n
24.93297,-100.35437,n
24.92833,-100.35976,n
24.92799,-100.35604,n
24.92332,-100.36111,n
24.92299,-100.35748,n
25.38572,-100.46883,n
25.00032,-99.72163,n
24.93204,-100.3535,n
24.93031,-100.3606,n
25.07948,-100.00286,n
25.08284,-100.00325,n
25.08185,-100.00732,n
25.05374,-100.59536,n
25.05791,-100.60015,n
25.31167,-99.68547,n
25.34727,-100.39149,n
25.35269,-100.39531,n
25.35162,-100.39967,n
25.38112,-100.46148,n
25.38035,-100.46464,n
25.38497,-100.47191,n
25.38163,-100.48566,n
25.38763,-100.48722,n
25.38673,-100.49094,n
25.38554,-100.49586,n
25.38337,-100.50487,n
25.39154,-100.49743,n
25.38552,-100.47464,n
25.38306,-100.48455,n
25.38185,-100.48939,n
25.37975,-100.49784,n
25.38813,-100.48985,n
25.39437,-100.49043,n
25.39364,-100.49336,n
25.39185,-100.50061,n
24.93083,-100.35802,n
25.07885,-99.99519,n
25.07856,-99.99964,n
25.32701,-100.38313,n
25.34619,-100.38676,n
25.37703,-100.40913,n
25.38514,-100.47846,n
25.38404,-100.4941,n
25.38372,-100.49866,n
25.39032,-100.49624,n
25.38961,-100.50644,n
25.37744,-100.40755,n
25.3769,-100.41618,n
25.37999,-100.46992,n
25.37938,-100.47968,n
25.37793,-100.50247,n
25.38858,-100.43593,n
25.38467,-100.49768,n
25.39148,-100.49184,n
25.39062,-100.50529,n
25.39034,-100.50974,n
