latitude,longitude,confidence
24.7963,-100.03576,n
24.79014,-100.03514,n
24.78984,-100.03106,n
24.78406,-100.03551,n
24.78375,-100.03123,n
24.79604,-100.04084,n
24.79564,-100.03587,n
24.78947,-100.03518,n
24.78914,-100.03112,n
24.78341,-100.03577,n
24.78306,-100.03143,n
24.53813,-100.28763,n
24.532,-100.28835,n
24.53165,-100.28365,n
24.78753,-100.03107,n
24.53552,-100.27923,n
24.52929,-100.2812,n
25.3068,-99.56854,n
25.30749,-99.56664,n
24.53689,-100.28912,n
24.52969,-100.28745,n
24.53486,-100.28751,n
25.30824,-99.56901,n
24.53595,-100.27832,n
