latitude,longitude,confidence
24.72644,-99.81433,n
25.41593,-100.51807,n
25.4125,-100.52568,n
25.41208,-100.52191,n
25.40105,-100.42245,n
25.41615,-100.52046,n
25.41568,-100.5164,n
25.41229,-100.52409,n
25.41185,-100.52029,n
25.40058,-100.42443,n
25.40017,-100.42094,n
25.39976,-100.41742,n
25.37972,-100.24829,n
25.40834,-100.52699,n
25.38422,-100.32189,n
25.376,-100.25247,n
25.40881,-100.53098,n
25.40788,-100.52302,n
25.39418,-100.4062,n
25.38467,-100.32567,n
25.37647,-100.25645,n
25.37273,-100.26044,n
25.38986,-100.40567,n
25.38066,-100.32755,n
25.38017,-100.32339,n
25.37227,-100.25655,n
25.37028,-100.27542,n
25.36474,-100.22859,n
25.36892,-100.26389,n
25.36847,-100.26011,n
25.36525,-100.23285,n
25.36596,-100.2746,n
25.36055,-100.22874,n
25.36549,-100.27063,n
25.35635,-100.22881,n
25.35258,-100.23249,n
25.3521,-100.22849,n
25.34825,-100.23151,n
25.3487,-100.23529,n
25.34443,-100.23475,n
25.34787,-100.26416,n
25.34073,-100.23909,n
25.34124,-100.24349,n
25.34026,-100.23507,n
25.33711,-100.24422,n
25.33662,-100.23991,n
25.33325,-100.31989,n
25.32256,-100.26393,n
25.31833,-100.26383,n
25.32574,-100.36494,n
25.32532,-100.36128,n
25.32127,-100.36302,n
25.10295,-99.96891,n
25.10344,-99.973,n
25.09879,-99.96871,n
25.09841,-99.96551,n
25.09802,-99.96232,n
25.09985,-99.97754,n
25.09926,-99.97264,n
25.09763,-99.95901,n
25.09389,-99.96226,n
25.08898,-99.95571,n
25.09272,-100.02194,n
25.09173,-100.04852,n
25.09136,-100.04543,n
25.09098,-100.04222,n
25.09059,-100.03893,n
25.08894,-100.02505,n
25.08036,-99.95267,n
25.08762,-100.0488,n
25.07622,-99.95255,n
25.08723,-100.04551,n
25.08682,-100.04209,n
25.08395,-100.0529,n
25.07207,-99.95232,n
25.0835,-100.04909,n
25.06801,-99.95293,n
25.07995,-100.05421,n
25.07943,-100.04969,n
25.06842,-99.95631,n
25.06574,-99.96867,n
25.06444,-99.95766,n
25.06402,-99.95411,n
25.07551,-100.05167,n
25.06529,-99.96478,n
25.06136,-99.96655,n
25.06091,-99.96269,n
25.0624,-100.04604,n
25.06098,-100.03381,n
25.05789,-100.04293,n
25.05694,-100.03466,n
25.05739,-100.03854,n
25.05653,-100.03117,n
25.05443,-100.01322,n
25.05036,-100.01378,n
24.73846,-99.77911,n
24.73786,-99.77419,n
24.73724,-99.76905,n
24.73509,-99.78493,n
24.73434,-99.77867,n
24.7282,-99.76141,n
24.72892,-99.76739,n
24.72761,-99.75655,n
24.72703,-99.75181,n
24.73007,-99.81065,n
24.72924,-99.80374,n
24.72888,-99.80077,n
24.7235,-99.75618,n
24.72296,-99.75168,n
24.73058,-99.8149,n
24.72853,-99.7979,n
24.72817,-99.79495,n
24.72597,-99.81042,n
24.72555,-99.80692,n
24.71891,-99.75176,n
24.72516,-99.80365,n
24.7248,-99.80069,n
24.72444,-99.79775,n
24.72408,-99.79476,n
24.71943,-99.75605,n
24.71489,-99.75207,n
24.71435,-99.7476,n
24.72232,-99.81389,n
24.72189,-99.81026,n
24.72108,-99.80359,n
24.71541,-99.75638,n
24.71824,-99.8138,n
24.71084,-99.75213,n
24.7178,-99.81011,n
24.71137,-99.75653,n
24.70731,-99.75641,n
24.70676,-99.75186,n
24.70787,-99.76112,n
24.70325,-99.75636,n
24.70387,-99.76156,n
24.70073,-99.76942,n
24.69988,-99.76218,n
24.69922,-99.75661,n
24.70231,-99.78278,n
24.69833,-99.78361,n
24.69689,-99.77136,n
24.69599,-99.76358,n
24.69522,-99.7571,n
24.69684,-99.78488,n
24.69542,-99.7735,n
24.67158,-99.77791,n
24.67218,-99.78279,n
25.33401,-100.32005,n
25.33326,-100.32345,n
