latitude,longitude,confidence
25.33318,-100.38068,n
25.34782,-100.49857,n
25.34607,-100.48459,n
25.34548,-100.47983,n
25.34487,-100.4749,n
25.34424,-100.46983,n
25.3436,-100.46467,n
25.34296,-100.45949,n
25.34232,-100.45432,n
25.34104,-100.44403,n
25.3404,-100.43893,n
25.33722,-100.41335,n
25.33534,-100.39823,n
25.33466,-100.39272,n
25.33837,-100.45375,n
25.33267,-100.40781,n
25.32992,-100.38551,n
25.32922,-100.37987,n
25.34339,-100.49428,n
25.34097,-100.47481,n
25.33901,-100.45893,n
25.33775,-100.44871,n
25.33711,-100.44359,n
25.3365,-100.43864,n
25.33395,-100.41811,n
25.33331,-100.41296,n
25.33202,-100.4026,n
25.33137,-100.39735,n
25.33066,-100.39156,n
25.33007,-100.41801,n
25.32877,-100.40755,n
25.32816,-100.4026,n
25.32616,-100.3864,n
25.32547,-100.38085,n
25.33459,-100.45461,n
25.33138,-100.42867,n
25.3251,-100.40923,n
25.00183,-99.72393,n
25.0546,-100.26842,n
24.95396,-100.32283,n
24.95334,-100.3181,n
24.95147,-100.33328,n
24.94952,-100.31822,n
24.94084,-100.28065,n
24.93324,-100.28115,n
24.93502,-100.29498,n
24.93383,-100.2857,n
24.93003,-100.28596,n
24.93442,-100.35024,n
24.93071,-100.35127,n
24.92767,-100.35761,n
24.92698,-100.35222,n
24.90078,-100.29697,n
24.89707,-100.29795,n
24.89771,-100.30301,n
24.87795,-100.14777,n
24.8773,-100.14266,n
24.87362,-100.14366,n
24.87298,-100.13862,n
24.86995,-100.14472,n
24.86929,-100.1395,n
24.89129,-100.34373,n
25.38717,-100.44038,n
25.38573,-100.42901,n
25.38341,-100.44135,n
25.38205,-100.43057,n
25.38135,-100.42509,n
25.38559,-100.48942,n
25.38441,-100.48005,n
25.38382,-100.47543,n
25.37963,-100.44222,n
25.37897,-100.43703,n
25.37832,-100.43183,n
25.38182,-100.49043,n
25.38051,-100.47999,n
25.3799,-100.47517,n
25.37932,-100.47057,n
25.37874,-100.4659,n
25.37815,-100.46127,n
25.37758,-100.45678,n
25.38116,-100.48512,n
25.37701,-100.45227,n
25.37644,-100.44772,n
25.37519,-100.43782,n
25.3781,-100.49179,n
25.37488,-100.46616,n
25.37427,-100.46133,n
25.3737,-100.45685,n
25.3774,-100.48625,n
25.3755,-100.47111,n
25.37201,-100.44344,n
25.37437,-100.49316,n
25.37372,-100.48794,n
25.36997,-100.48914,n
25.36933,-100.48402,n
25.36675,-100.4945,n
25.36615,-100.48975,n
25.35543,-100.40416,n
25.36343,-100.49905,n
25.36289,-100.49475,n
25.36453,-100.50783,n
25.36397,-100.50333,n
25.36231,-100.49013,n
25.359,-100.49472,n
25.35843,-100.49021,n
25.34708,-100.39931,n
25.34643,-100.39413,n
25.35953,-100.499,n
25.34577,-100.38889,n
25.34319,-100.39917,n
25.34254,-100.39393,n
25.34186,-100.38849,n
25.34115,-100.3828,n
25.34383,-100.40429,n
25.33718,-100.38193,n
25.34053,-100.40886,n
25.33991,-100.40387,n
25.33863,-100.39362,n
25.33792,-100.38792,n
25.3366,-100.40836,n
25.33598,-100.40334,n
25.33392,-100.38673,n
24.93034,-100.27081,n
24.93476,-100.27232,n
24.93394,-100.27631,n
24.95223,-100.32533,n
25.04497,-100.26619,n
25.05451,-100.26574,n
25.22134,-99.67531,n
25.3301,-100.37654,n
25.33405,-100.38045,n
25.32894,-100.40562,n
25.32786,-100.41096,n
25.3266,-100.41721,n
25.34269,-100.38675,n
25.34065,-100.39648,n
25.32968,-100.44876,n
25.34583,-100.39436,n
25.34484,-100.39909,n
25.33559,-100.44328,n
25.33451,-100.44846,n
25.33332,-100.45408,n
25.33904,-100.44949,n
25.33807,-100.45412,n
25.33587,-100.46466,n
25.33461,-100.47064,n
25.49316,-99.77026,n
25.34336,-100.49711,n
25.4975,-99.77129,n
25.35303,-100.49645,n
25.35229,-100.50001,n
25.35896,-100.49092,n
25.35816,-100.49474,n
25.35673,-100.50162,n
25.37628,-100.43037,n
25.37415,-100.44065,n
25.37319,-100.44529,n
25.36185,-100.49994,n
25.36113,-100.50338,n
25.3824,-100.4237,n
25.38102,-100.43038,n
25.37982,-100.43623,n
25.37683,-100.45064,n
25.38593,-100.42959,n
25.38453,-100.43638,n
25.38332,-100.44225,n
25.38044,-100.45617,n
25.37963,-100.46007,n
25.37881,-100.46401,n
25.37797,-100.46811,n
25.37354,-100.4895,n
25.38796,-100.44273,n
25.38071,-100.47783,n
25.3785,-100.48853,n
25.3858,-100.47621,n
25.38321,-100.48875,n
25.3869,-100.49395,n
