latitude,longitude,confidence
25.32409,-100.27957,n
25.32046,-100.26224,n
25.31819,-100.27512,n
24.71146,-99.77497,n
25.36128,-100.2449,n
25.3586,-100.25551,n
25.35708,-100.2485,n
25.36482,-100.28427,n
25.36376,-100.27937,n
25.35558,-100.24156,n
25.3601,-100.28534,n
25.35903,-100.28041,n
25.35295,-100.25237,n
25.33164,-100.26858,n
25.32904,-100.27937,n
25.32747,-100.27219,n
25.32574,-100.26433,n
25.32361,-100.27723,n
25.32155,-100.26786,n
25.32484,-100.28286,n
25.31986,-100.26019,n
25.31923,-100.27989,n
25.31749,-100.27197,n
25.32947,-100.28152,n
25.32808,-100.27486,n
25.3264,-100.26689,n
25.32232,-100.27113,n
24.71338,-99.76112,n
24.71283,-99.76566,n
24.71238,-99.76948,n
24.712,-99.77276,n
24.71165,-99.7757,n
24.71088,-99.7823,n
24.7104,-99.78629,n
24.7169,-99.76617,n
24.71606,-99.77326,n
24.721,-99.76637,n
24.7198,-99.77654,n
24.71944,-99.7796,n
24.72434,-99.77303,n
24.72392,-99.77652,n
24.72352,-99.7799,n
24.72057,-99.76675,n
24.71943,-99.77676,n
24.72393,-99.77341,n
24.72355,-99.7768,n
24.72317,-99.78014,n
25.07277,-99.96196,n
25.35254,-100.24441,n
25.35176,-100.25115,n
25.35662,-100.24407,n
25.36032,-100.28127,n
25.36368,-100.287,n
25.35581,-100.3874,n
25.37034,-100.29875,n
25.35913,-100.3932,n
25.37433,-100.29915,n
25.37372,-100.3043,n
25.38157,-100.33959,n
25.38877,-100.40611,n
25.4027,-100.49288,n
25.40667,-100.493,n
25.40521,-100.50557,n
25.40439,-100.51259,n
25.40296,-100.52483,n
25.40922,-100.50526,n
