latitude,longitude,confidence
25.43444,-100.31908,n
25.43056,-100.31899,n
25.43116,-100.32383,n
25.42999,-100.31448,n
25.42736,-100.32448,n
25.42613,-100.31454,n
25.42299,-100.3206,n
25.11529,-99.52556,n
24.92288,-100.40474,n
25.38901,-99.54688,n
25.42121,-100.31261,n
25.41965,-100.32033,n
25.42642,-100.3103,n
25.42558,-100.31444,n
25.42451,-100.31969,n
25.42324,-100.32597,n
25.42243,-100.31071,n
25.42127,-100.31622,n
25.4267,-100.31287,n
25.42577,-100.31732,n
25.4246,-100.3229,n
25.43106,-100.31469,n
25.43537,-100.3167,n
25.44733,-100.32747,n
25.46392,-100.36172,n
