latitude,longitude,confidence
25.4139,-100.23327,n
25.4085,-100.23578,n
25.40899,-100.24148,n
25.40801,-100.22995,n
25.40248,-100.23089,n
25.40294,-100.23636,n
25.39726,-100.23542,n
25.39691,-100.23123,n
25.39763,-100.23983,n
25.41397,-100.23663,n
25.40672,-100.23679,n
25.39885,-100.23463,n
25.40027,-100.23994,n
25.40679,-100.23862,n
25.40553,-100.23379,n
25.39901,-100.23672,n
25.3975,-100.23098,n
25.39728,-100.22423,n
25.40002,-100.24036,n
25.47102,-100.41573,n
25.47383,-100.43179,n
25.3924,-100.22691,n
25.39171,-100.23618,n
25.39799,-100.23245,n
25.40462,-100.22434,n
25.40346,-100.23972,n
25.40316,-100.24368,n
25.40998,-100.2328,n
25.40946,-100.23975,n
25.41613,-100.23096,n
25.41532,-100.24162,n
25.42186,-100.23457,n
25.46521,-100.42001,n
25.47062,-100.42709,n
