latitude,longitude,confidence
24.73025,-99.83263,n
24.72728,-99.84714,n
24.72675,-99.84209,n
24.72622,-99.83708,n
24.72271,-99.84647,n
24.72883,-99.84389,n
24.72828,-99.83906,n
24.72767,-99.83369,n
24.72421,-99.84302,n
24.71005,-99.83746,n
24.70869,-99.82536,n
24.70482,-99.831,n
24.70436,-99.82692,n
24.70079,-99.83524,n
24.70037,-99.83155,n
24.73026,-99.8447,n
24.72942,-99.84838,n
25.09433,-100.11403,n
25.10353,-100.09891,n
25.10207,-100.10527,n
25.12261,-100.0907,n
25.12158,-100.09517,n
25.11983,-100.1028,n
25.48256,-99.99734,n
24.70099,-99.8234,n
24.69954,-99.82975,n
24.69889,-99.83258,n
24.70684,-99.82269,n
24.70501,-99.8307,n
24.70873,-99.83927,n
24.73172,-99.83828,n
24.70106,-99.82056,n
24.70041,-99.83107,n
24.72356,-99.84337,n
25.05315,-100.01933,n
25.09856,-100.09579,n
