latitude,longitude,confidence
25.07059,-99.98472,n
25.40001,-100.51485,n
25.39933,-100.51083,n
25.39864,-100.50682,n
25.39107,-100.48289,n
25.39179,-100.48709,n
25.09184,-99.99036,n
25.08774,-99.98718,n
25.08701,-99.98302,n
25.08568,-99.99576,n
25.08364,-99.98402,n
25.08294,-99.98004,n
25.07957,-99.98103,n
25.07611,-99.98161,n
25.07263,-99.98206,n
25.06913,-99.98239,n
25.07584,-100.02054,n
25.07504,-100.01604,n
25.0764,-100.01875,n
25.06995,-99.981,n
25.06919,-99.99719,n
25.06849,-99.99312,n
25.06712,-99.98514,n
25.06989,-100.00127,n
25.0678,-99.98908,n
25.06504,-99.99368,n
25.06435,-99.98965,n
25.06574,-99.99774,n
25.06365,-99.98557,n
25.39845,-100.50801,n
25.39576,-100.50341,n
25.39636,-100.49968,n
25.38165,-100.50536,n
25.49496,-99.75082,n
25.37846,-100.40524,n
25.37908,-100.40138,n
25.3751,-100.40482,n
25.37573,-100.4009,n
25.37634,-100.39705,n
25.37236,-100.40047,n
25.33285,-99.81507,n
25.07386,-100.01699,n
25.076,-99.9819,n
25.06621,-100.00047,n
25.06933,-99.9808,n
25.06473,-99.98821,n
