latitude,longitude,confidence
25.45613,-100.35608,n
25.45586,-100.35268,n
25.4556,-100.34948,n
25.44956,-100.34548,n
25.44422,-100.35009,n
25.44398,-100.34705,n
25.44471,-100.35624,n
25.44447,-100.35317,n
25.4437,-100.34352,n
25.43863,-100.35159,n
25.45371,-100.35054,n
25.45344,-100.34733,n
25.45428,-100.3572,n
25.44788,-100.34927,n
25.44762,-100.34617,n
25.44226,-100.3504,n
25.44197,-100.34696,n
25.44255,-100.35384,n
25.44975,-100.35655,n
25.44825,-100.3606,n
25.43465,-100.34624,n
25.44393,-100.33715,n
25.4397,-100.35371,n
25.44967,-100.34196,n
25.4486,-100.34615,n
25.45477,-100.34927,n
25.45368,-100.35354,n
25.4422,-100.33714,n
25.43752,-100.35501,n
25.45381,-100.34602,n
25.45941,-100.35129,n
25.45814,-100.35614,n
